lane,index,frame,bin,re,im
A,7306,114,10,-17,0
A,7307,114,11,13,0
A,7308,114,12,-8,0
A,7309,114,13,-10,0
A,7310,114,14,-14,0
A,7311,114,15,1,0
A,7312,114,16,-16,0
A,7313,114,17,22,0
A,7314,114,18,-19,0
A,7315,114,19,33,0
A,7316,114,20,-32,0
A,7317,114,21,41,0
A,7318,114,22,-7,0
A,7319,114,23,12,0
A,7320,114,24,-19,0
A,7321,114,25,1,0
A,7322,114,26,-41,0
A,7323,114,27,19,0
A,7324,114,28,-44,0
A,7325,114,29,13,0
A,7326,114,30,-23,0
A,7327,114,31,4,0
A,7328,114,32,4,0
A,7329,114,33,-33,0
A,7330,114,34,7,0
A,7331,114,35,-28,0
A,7332,114,36,22,0
A,7333,114,37,-25,0
A,7334,114,38,-18,0
A,7335,114,39,3,0
A,7336,114,40,32,0
A,7337,114,41,-48,0
A,7338,114,42,-3,0
A,7339,114,43,-6,0
A,7340,114,44,16,0
A,7341,114,45,-40,0
A,7342,114,46,-33,0
A,7343,114,47,12,0
A,7344,114,48,40,0
A,7345,114,49,-13,0
A,7346,114,50,19,0
A,7347,114,51,23,0
A,7348,114,52,27,0
A,7349,114,53,-1,0
A,7350,114,54,0,0
A,7351,114,55,27,0
A,7352,114,56,37,0
A,7353,114,57,28,0
A,7354,114,58,2,0
A,7355,114,59,56,0
A,7356,114,60,12,0
A,7357,114,61,49,0
A,7358,114,62,2,0
A,7359,114,63,67,0
A,7360,114,64,17,0
A,7361,114,65,26,0
A,7362,114,66,29,0
A,7363,114,67,11,0
A,7364,114,68,22,0
A,7365,114,69,23,0
A,7366,114,70,31,0
A,7367,114,71,7,0
A,7368,114,72,5,0
A,7369,114,73,-20,0
A,7370,114,74,5,0
A,7371,114,75,-16,0
A,7372,114,76,9,0
A,7373,114,77,-22,0
A,7374,114,78,0,0
A,7375,114,79,-4,0
A,7376,114,80,8,0
A,7377,114,81,-50,0
A,7378,114,82,49,0
A,7379,114,83,-96,0
A,7380,114,84,54,0
A,7381,114,85,-87,0
A,7382,114,86,11,0
A,7383,114,87,-41,0
A,7384,114,88,9,0
A,7385,114,89,-118,0
A,7386,114,90,-24,0
A,7387,114,91,-90,0
A,7388,114,92,14,0
A,7389,114,93,-140,0
A,7390,114,94,-53,0
A,7391,114,95,-58,0
A,7392,114,96,-65,0
A,7393,114,97,76,0
A,7394,114,98,12,0
A,7395,114,99,14,0
A,7396,114,100,-78,0
A,7397,114,101,79,0
A,7398,114,102,44,0
A,7399,114,103,-47,0
A,7400,114,104,-80,0
A,7401,114,105,57,0
A,7402,114,106,-12,0
A,7403,114,107,-19,0
A,7404,114,108,-67,0
A,7405,114,109,16,0
A,7406,114,110,47,0
A,7407,114,111,-70,0
A,7408,114,112,-3,0
A,7409,114,113,81,0
A,7410,114,114,50,0
A,7411,114,115,49,0
A,7412,114,116,23,0
A,7413,114,117,74,0
A,7414,114,118,88,0
A,7415,114,119,26,0
A,7416,114,120,-46,0
A,7417,114,121,42,0
A,7418,114,122,5,0
A,7419,114,123,-18,0
A,7420,114,124,-35,0
A,7421,114,125,32,0
A,7422,114,126,40,0
A,7423,114,127,-51,0
A,7424,116,0,34,0
A,7425,116,1,-6,0
A,7426,116,2,-26,0
A,7427,116,3,49,0
A,7428,116,4,-1,0
A,7429,116,5,15,0
A,7430,116,6,-54,0
A,7431,116,7,61,0
A,7432,116,8,-11,0
A,7433,116,9,53,0
A,7434,116,10,-78,0
A,7435,116,11,108,0
A,7436,116,12,-109,0
A,7437,116,13,151,0
A,7438,116,14,-34,0
A,7439,116,15,81,0
A,7440,116,16,-33,0
A,7441,116,17,-80,0
A,7442,116,18,-71,0
A,7443,116,19,-42,0
A,7444,116,20,-56,0
A,7445,116,21,-72,0
A,7446,116,22,-107,0
A,7447,116,23,-34,0
A,7448,116,24,-1,0
A,7449,116,25,51,0
A,7450,116,26,49,0
A,7451,116,27,0,0
A,7452,116,28,26,0
A,7453,116,29,10,0
A,7454,116,30,80,0
A,7455,116,31,-27,0
A,7456,116,32,89,0
A,7457,116,33,-64,0
A,7458,116,34,34,0
A,7459,116,35,-14,0
A,7460,116,36,102,0
A,7461,116,37,-60,0
A,7462,116,38,1,0
A,7463,116,39,54,0
A,7464,116,40,73,0
A,7465,116,41,48,0
A,7466,116,42,75,0
A,7467,116,43,36,0
A,7468,116,44,47,0
A,7469,116,45,27,0
A,7470,116,46,35,0
A,7471,116,47,41,0
A,7472,116,48,15,0
A,7473,116,49,-145,0
A,7474,116,50,-52,0
A,7475,116,51,-89,0
A,7476,116,52,12,0
A,7477,116,53,-137,0
A,7478,116,54,-110,0
A,7479,116,55,-16,0
A,7480,116,56,104,0
A,7481,116,57,-95,0
A,7482,116,58,45,0
A,7483,116,59,-31,0
A,7484,116,60,124,0
A,7485,116,61,-93,0
A,7486,116,62,-26,0
A,7487,116,63,61,0
A,7488,116,64,-34,0
A,7489,116,65,-52,0
A,7490,116,66,-61,0
A,7491,116,67,-22,0
A,7492,116,68,-57,0
A,7493,116,69,-62,0
A,7494,116,70,-86,0
A,7495,116,71,-22,0
A,7496,116,72,34,0
A,7497,116,73,90,0
A,7498,116,74,135,0
A,7499,116,75,-23,0
A,7500,116,76,97,0
A,7501,116,77,49,0
A,7502,116,78,143,0
A,7503,116,79,2,0
A,7504,116,80,7,0
A,7505,116,81,143,0
A,7506,116,82,58,0
A,7507,116,83,83,0
A,7508,116,84,14,0
A,7509,116,85,111,0
A,7510,116,86,122,0
A,7511,116,87,14,0
A,7512,116,88,43,0
A,7513,116,89,-29,0
A,7514,116,90,60,0
A,7515,116,91,-55,0
A,7516,116,92,54,0
A,7517,116,93,-84,0
A,7518,116,94,-28,0
A,7519,116,95,-10,0
A,7520,116,96,-70,0
A,7521,116,97,-80,0
A,7522,116,98,-238,0
A,7523,116,99,90,0
A,7524,116,100,-224,0
A,7525,116,101,44,0
A,7526,116,102,-225,0
A,7527,116,103,26,0
A,7528,116,104,-69,0
A,7529,116,105,63,0
A,7530,116,106,-66,0
A,7531,116,107,53,0
A,7532,116,108,-58,0
A,7533,116,109,63,0
A,7534,116,110,17,0
A,7535,116,111,-4,0
A,7536,116,112,-52,0
A,7537,116,113,87,0
A,7538,116,114,10,0
A,7539,116,115,22,0
A,7540,116,116,-1,0
A,7541,116,117,119,0
A,7542,116,118,145,0
A,7543,116,119,-7,0
A,7544,116,120,-28,0
A,7545,116,121,-61,0
A,7546,116,122,-68,0
A,7547,116,123,-48,0
A,7548,116,124,-56,0
A,7549,116,125,-57,0
A,7550,116,126,-77,0
A,7551,116,127,-36,0
A,7552,118,0,-51,0
A,7553,118,1,-36,0
A,7554,118,2,-3,0
A,7555,118,3,-85,0
A,7556,118,4,-22,0
A,7557,118,5,-48,0
A,7558,118,6,-4,0
A,7559,118,7,-55,0
A,7560,118,8,-10,0
A,7561,118,9,-139,0
A,7562,118,10,-20,0
A,7563,118,11,-124,0
A,7564,118,12,4,0
A,7565,118,13,-146,0
A,7566,118,14,-90,0
A,7567,118,15,-49,0
A,7568,118,16,75,0
A,7569,118,17,-10,0
A,7570,118,18,-35,0
A,7571,118,19,91,0
A,7572,118,20,44,0
A,7573,118,21,26,0
A,7574,118,22,8,0
A,7575,118,23,61,0
A,7576,118,24,-29,0
A,7577,118,25,-69,0
A,7578,118,26,-141,0
A,7579,118,27,46,0
A,7580,118,28,-94,0
A,7581,118,29,-26,0
A,7582,118,30,-145,0
A,7583,118,31,22,0
A,7584,118,32,-7,0
A,7585,118,33,132,0
A,7586,118,34,115,0
A,7587,118,35,12,0
A,7588,118,36,35,0
A,7589,118,37,99,0
A,7590,118,38,151,0
A,7591,118,39,-23,0
A,7592,118,40,10,0
A,7593,118,41,-79,0
A,7594,118,42,-7,0
A,7595,118,43,-47,0
A,7596,118,44,11,0
A,7597,118,45,-81,0
A,7598,118,46,-30,0
A,7599,118,47,-27,0
A,7600,118,48,71,0
A,7601,118,49,108,0
A,7602,118,50,249,0
A,7603,118,51,-55,0
A,7604,118,52,185,0
A,7605,118,53,-1,0
A,7606,118,54,188,0
A,7607,118,55,-8,0
A,7608,118,56,-1,0
A,7609,118,57,18,0
A,7610,118,58,54,0
A,7611,118,59,-31,0
A,7612,118,60,30,0
A,7613,118,61,10,0
A,7614,118,62,80,0
A,7615,118,63,-20,0
A,7616,118,64,12,0
A,7617,118,65,191,0
A,7618,118,66,76,0
A,7619,118,67,128,0
A,7620,118,68,34,0
A,7621,118,69,108,0
A,7622,118,70,94,0
A,7623,118,71,48,0
A,7624,118,72,6,0
A,7625,118,73,26,0
A,7626,118,74,63,0
A,7627,118,75,-30,0
A,7628,118,76,33,0
A,7629,118,77,49,0
A,7630,118,78,63,0
A,7631,118,79,4,0
A,7632,118,80,5,0
A,7633,118,81,74,0
A,7634,118,82,13,0
A,7635,118,83,68,0
A,7636,118,84,-24,0
A,7637,118,85,61,0
A,7638,118,86,28,0
A,7639,118,87,6,0
A,7640,118,88,-41,0
A,7641,118,89,40,0
A,7642,118,90,-48,0
A,7643,118,91,57,0
A,7644,118,92,-66,0
A,7645,118,93,24,0
A,7646,118,94,-42,0
A,7647,118,95,-9,0
A,7648,118,96,49,0
A,7649,118,97,-53,0
A,7650,118,98,13,0
A,7651,118,99,-15,0
A,7652,118,100,63,0
A,7653,118,101,-33,0
A,7654,118,102,-9,0
A,7655,118,103,43,0
A,7656,118,104,-6,0
A,7657,118,105,-88,0
A,7658,118,106,-73,0
A,7659,118,107,-16,0
A,7660,118,108,-18,0
A,7661,118,109,-40,0
A,7662,118,110,-70,0
A,7663,118,111,-1,0
A,7664,118,112,6,0
A,7665,118,113,-84,0
A,7666,118,114,-116,0
A,7667,118,115,44,0
A,7668,118,116,-67,0
A,7669,118,117,-77,0
A,7670,118,118,-198,0
A,7671,118,119,54,0
A,7672,118,120,20,0
A,7673,118,121,-65,0
A,7674,118,122,-85,0
A,7675,118,123,45,0
A,7676,118,124,-90,0
A,7677,118,125,1,0
A,7678,118,126,-166,0
A,7679,118,127,69,0
A,7680,120,0,19,0
A,7681,120,1,30,0
A,7682,120,2,44,0
A,7683,120,3,7,0
A,7684,120,4,46,0
A,7685,120,5,-56,0
A,7686,120,6,24,0
A,7687,120,7,-38,0
A,7688,120,8,-20,0
A,7689,120,9,-47,0
A,7690,120,10,-31,0
A,7691,120,11,-47,0
A,7692,120,12,-33,0
A,7693,120,13,-74,0
A,7694,120,14,-91,0
A,7695,120,15,-8,0
A,7696,120,16,-4,0
A,7697,120,17,-53,0
A,7698,120,18,30,0
A,7699,120,19,-84,0
A,7700,120,20,24,0
A,7701,120,21,-58,0
A,7702,120,22,20,0
A,7703,120,23,-47,0
A,7704,120,24,-17,0
A,7705,120,25,48,0
A,7706,120,26,32,0
A,7707,120,27,-13,0
A,7708,120,28,11,0
A,7709,120,29,-25,0
A,7710,120,30,43,0
A,7711,120,31,-53,0
A,7712,120,32,-58,0
A,7713,120,33,209,0
A,7714,120,34,120,0
A,7715,120,35,27,0
A,7716,120,36,-52,0
A,7717,120,37,144,0
A,7718,120,38,134,0
A,7719,120,39,-47,0
A,7720,120,40,-52,0
A,7721,120,41,41,0
A,7722,120,42,-17,0
A,7723,120,43,-3,0
A,7724,120,44,-60,0
A,7725,120,45,77,0
A,7726,120,46,73,0
A,7727,120,47,-40,0
A,7728,120,48,-41,0
A,7729,120,49,-13,0
A,7730,120,50,-57,0
A,7731,120,51,2,0
A,7732,120,52,-38,0
A,7733,120,53,-24,0
A,7734,120,54,-16,0
A,7735,120,55,-40,0
A,7736,120,56,-71,0
A,7737,120,57,89,0
A,7738,120,58,-27,0
A,7739,120,59,37,0
A,7740,120,60,-71,0
A,7741,120,61,76,0
A,7742,120,62,13,0
A,7743,120,63,-12,0
A,7744,120,64,60,0
A,7745,120,65,-97,0
A,7746,120,66,-44,0
A,7747,120,67,9,0
A,7748,120,68,-4,0
A,7749,120,69,-96,0
A,7750,120,70,-110,0
A,7751,120,71,12,0
A,7752,120,72,-6,0
A,7753,120,73,-83,0
A,7754,120,74,-55,0
A,7755,120,75,-15,0
A,7756,120,76,-31,0
A,7757,120,77,-92,0
A,7758,120,78,-136,0
A,7759,120,79,5,0
A,7760,120,80,-21,0
A,7761,120,81,-19,0
A,7762,120,82,-17,0
A,7763,120,83,-5,0
A,7764,120,84,-32,0
A,7765,120,85,70,0
A,7766,120,86,14,0
A,7767,120,87,25,0
A,7768,120,88,2,0
A,7769,120,89,16,0
A,7770,120,90,-48,0
A,7771,120,91,57,0
A,7772,120,92,-4,0
A,7773,120,93,78,0
A,7774,120,94,62,0
A,7775,120,95,17,0
A,7776,120,96,62,0
A,7777,120,97,17,0
A,7778,120,98,134,0
A,7779,120,99,-54,0
A,7780,120,100,108,0
A,7781,120,101,-91,0
A,7782,120,102,12,0
A,7783,120,103,9,0
A,7784,120,104,35,0
A,7785,120,105,-2,0
A,7786,120,106,93,0
A,7787,120,107,-49,0
A,7788,120,108,23,0
A,7789,120,109,1,0
A,7790,120,110,39,0
A,7791,120,111,-17,0
A,7792,120,112,15,0
A,7793,120,113,-73,0
A,7794,120,114,-19,0
A,7795,120,115,-36,0
A,7796,120,116,47,0
A,7797,120,117,-69,0
A,7798,120,118,-5,0
A,7799,120,119,-10,0
A,7800,120,120,98,0
A,7801,120,121,40,0
A,7802,120,122,171,0
A,7803,120,123,-21,0
A,7804,120,124,157,0
A,7805,120,125,-40,0
A,7806,120,126,72,0
A,7807,120,127,41,0
A,7808,122,0,27,0
A,7809,122,1,55,0
A,7810,122,2,65,0
A,7811,122,3,13,0
A,7812,122,4,58,0
A,7813,122,5,65,0
A,7814,122,6,121,0
A,7815,122,7,-14,0
A,7816,122,8,1,0
A,7817,122,9,50,0
A,7818,122,10,14,0
A,7819,122,11,45,0
A,7820,122,12,11,0
A,7821,122,13,-20,0
A,7822,122,14,-2,0
A,7823,122,15,-3,0
A,7824,122,16,-22,0
A,7825,122,17,30,0
A,7826,122,18,28,0
A,7827,122,19,-24,0
A,7828,122,20,9,0
A,7829,122,21,36,0
A,7830,122,22,29,0
A,7831,122,23,9,0
A,7832,122,24,-21,0
A,7833,122,25,93,0
A,7834,122,26,34,0
A,7835,122,27,33,0
A,7836,122,28,23,0
A,7837,122,29,116,0
A,7838,122,30,141,0
A,7839,122,31,4,0
A,7840,122,32,-42,0
A,7841,122,33,-113,0
A,7842,122,34,-129,0
A,7843,122,35,-18,0
A,7844,122,36,-79,0
A,7845,122,37,-79,0
A,7846,122,38,-147,0
A,7847,122,39,-19,0
A,7848,122,40,15,0
A,7849,122,41,-97,0
A,7850,122,42,-78,0
A,7851,122,43,-16,0
A,7852,122,44,-40,0
A,7853,122,45,-50,0
A,7854,122,46,-122,0
A,7855,122,47,27,0
A,7856,122,48,-10,0
A,7857,122,49,-55,0
A,7858,122,50,-93,0
A,7859,122,51,21,0
A,7860,122,52,-59,0
A,7861,122,53,58,0
A,7862,122,54,-29,0
A,7863,122,55,18,0
A,7864,122,56,-78,0
A,7865,122,57,66,0
A,7866,122,58,-136,0
A,7867,122,59,125,0
A,7868,122,60,-54,0
A,7869,122,61,78,0
A,7870,122,62,-19,0
A,7871,122,63,40,0
A,7872,122,64,-12,0
A,7873,122,65,-83,0
A,7874,122,66,-19,0
A,7875,122,67,-75,0
A,7876,122,68,-7,0
A,7877,122,69,-21,0
A,7878,122,70,-4,0
A,7879,122,71,-21,0
A,7880,122,72,-3,0
A,7881,122,73,-50,0
A,7882,122,74,-51,0
A,7883,122,75,-6,0
A,7884,122,76,-4,0
A,7885,122,77,-39,0
A,7886,122,78,-20,0
A,7887,122,79,-21,0
A,7888,122,80,-23,0
A,7889,122,81,-48,0
A,7890,122,82,-4,0
A,7891,122,83,-68,0
A,7892,122,84,-8,0
A,7893,122,85,-73,0
A,7894,122,86,-46,0
A,7895,122,87,-30,0
A,7896,122,88,1,0
A,7897,122,89,-71,0
A,7898,122,90,9,0
A,7899,122,91,-78,0
A,7900,122,92,39,0
A,7901,122,93,-32,0
A,7902,122,94,28,0
A,7903,122,95,-15,0
A,7904,122,96,-21,0
A,7905,122,97,88,0
A,7906,122,98,78,0
A,7907,122,99,-22,0
A,7908,122,100,91,0
A,7909,122,101,8,0
A,7910,122,102,145,0
A,7911,122,103,-45,0
A,7912,122,104,-36,0
A,7913,122,105,140,0
A,7914,122,106,105,0
A,7915,122,107,5,0
A,7916,122,108,1,0
A,7917,122,109,39,0
A,7918,122,110,67,0
A,7919,122,111,-24,0
A,7920,122,112,-26,0
A,7921,122,113,-31,0
A,7922,122,114,-43,0
A,7923,122,115,-15,0
A,7924,122,116,-65,0
A,7925,122,117,30,0
A,7926,122,118,-20,0
A,7927,122,119,-9,0
A,7928,122,120,-44,0
A,7929,122,121,121,0
A,7930,122,122,44,0
A,7931,122,123,33,0
A,7932,122,124,15,0
A,7933,122,125,93,0
A,7934,122,126,147,0
A,7935,122,127,-34,0
A,7936,124,0,39,0
A,7937,124,1,-40,0
A,7938,124,2,-40,0
A,7939,124,3,30,0
A,7940,124,4,10,0
A,7941,124,5,44,0
A,7942,124,6,-28,0
A,7943,124,7,85,0
A,7944,124,8,9,0
A,7945,124,9,-126,0
A,7946,124,10,-116,0
A,7947,124,11,14,0
A,7948,124,12,-39,0
A,7949,124,13,-27,0
A,7950,124,14,-79,0
A,7951,124,15,22,0
A,7952,124,16,-11,0
A,7953,124,17,30,0
A,7954,124,18,-8,0
A,7955,124,19,24,0
A,7956,124,20,-9,0
A,7957,124,21,-8,0
A,7958,124,22,2,0
A,7959,124,23,-17,0
A,7960,124,24,-9,0
A,7961,124,25,83,0
A,7962,124,26,48,0
A,7963,124,27,31,0
A,7964,124,28,0,0
A,7965,124,29,53,0
A,7966,124,30,31,0
A,7967,124,31,26,0
A,7968,124,32,43,0
A,7969,124,33,-71,0
A,7970,124,34,25,0
A,7971,124,35,-48,0
A,7972,124,36,79,0
A,7973,124,37,-57,0
A,7974,124,38,30,0
A,7975,124,39,-4,0
A,7976,124,40,50,0
A,7977,124,41,-2,0
A,7978,124,42,59,0
A,7979,124,43,-8,0
A,7980,124,44,109,0
A,7981,124,45,-40,0
A,7982,124,46,46,0
A,7983,124,47,27,0
A,7984,124,48,27,0
A,7985,124,49,-41,0
A,7986,124,50,21,0
A,7987,124,51,-37,0
A,7988,124,52,-9,0
A,7989,124,53,-28,0
A,7990,124,54,-36,0
A,7991,124,55,-2,0
A,7992,124,56,74,0
A,7993,124,57,-76,0
A,7994,124,58,20,0
A,7995,124,59,-18,0
A,7996,124,60,88,0
A,7997,124,61,-51,0
A,7998,124,62,11,0
A,7999,124,63,27,0
A,8000,124,64,7,0
A,8001,124,65,27,0
A,8002,124,66,62,0
A,8003,124,67,-18,0
A,8004,124,68,28,0
A,8005,124,69,-3,0
A,8006,124,70,29,0
A,8007,124,71,8,0
A,8008,124,72,10,0
A,8009,124,73,5,0
A,8010,124,74,-4,0
A,8011,124,75,18,0
A,8012,124,76,0,0
A,8013,124,77,53,0
A,8014,124,78,27,0
A,8015,124,79,24,0
A,8016,124,80,-23,0
A,8017,124,81,36,0
A,8018,124,82,17,0
A,8019,124,83,2,0
A,8020,124,84,-5,0
A,8021,124,85,-6,0
A,8022,124,86,25,0
A,8023,124,87,-32,0
A,8024,124,88,14,0
A,8025,124,89,150,0
A,8026,124,90,141,0
A,8027,124,91,25,0
A,8028,124,92,48,0
A,8029,124,93,81,0
A,8030,124,94,129,0
A,8031,124,95,-6,0
A,8032,124,96,-35,0
A,8033,124,97,-109,0
A,8034,124,98,-96,0
A,8035,124,99,-50,0
A,8036,124,100,-64,0
A,8037,124,101,-63,0
A,8038,124,102,-103,0
A,8039,124,103,-23,0
A,8040,124,104,-40,0
A,8041,124,105,-91,0
A,8042,124,106,-135,0
A,8043,124,107,13,0
A,8044,124,108,-68,0
A,8045,124,109,-35,0
A,8046,124,110,-112,0
A,8047,124,111,15,0
A,8048,124,112,-40,0
A,8049,124,113,7,0
A,8050,124,114,-87,0
A,8051,124,115,68,0
A,8052,124,116,-74,0
A,8053,124,117,21,0
A,8054,124,118,-65,0
A,8055,124,119,19,0
A,8056,124,120,-13,0
A,8057,124,121,110,0
A,8058,124,122,25,0
A,8059,124,123,67,0
A,8060,124,124,-73,0
A,8061,124,125,121,0
A,8062,124,126,41,0
A,8063,124,127,17,0
A,8064,126,0,-8,0
A,8065,126,1,-44,0
A,8066,126,2,-8,0
A,8067,126,3,-39,0
A,8068,126,4,2,0
A,8069,126,5,-65,0
A,8070,126,6,-36,0
A,8071,126,7,-24,0
A,8072,126,8,-14,0
A,8073,126,9,-36,0
A,8074,126,10,-40,0
A,8075,126,11,-7,0
A,8076,126,12,-25,0
A,8077,126,13,-20,0
A,8078,126,14,-50,0
A,8079,126,15,1,0
A,8080,126,16,-22,0
A,8081,126,17,-59,0
A,8082,126,18,-8,0
A,8083,126,19,-69,0
A,8084,126,20,4,0
A,8085,126,21,-66,0
A,8086,126,22,-15,0
A,8087,126,23,-41,0
A,8088,126,24,28,0
A,8089,126,25,0,0
A,8090,126,26,55,0
A,8091,126,27,-25,0
A,8092,126,28,48,0
A,8093,126,29,-43,0
A,8094,126,30,15,0
A,8095,126,31,-15,0
A,8096,126,32,-1,0
A,8097,126,33,48,0
A,8098,126,34,103,0
A,8099,126,35,-45,0
A,8100,126,36,37,0
A,8101,126,37,-8,0
A,8102,126,38,76,0
A,8103,126,39,-40,0
A,8104,126,40,25,0
A,8105,126,41,81,0
A,8106,126,42,101,0
A,8107,126,43,2,0
A,8108,126,44,68,0
A,8109,126,45,56,0
A,8110,126,46,129,0
A,8111,126,47,-14,0
A,8112,126,48,-55,0
A,8113,126,49,49,0
A,8114,126,50,-28,0
A,8115,126,51,25,0
A,8116,126,52,-39,0
A,8117,126,53,38,0
A,8118,126,54,13,0
A,8119,126,55,-20,0
A,8120,126,56,0,0
A,8121,126,57,140,0
A,8122,126,58,122,0
A,8123,126,59,18,0
A,8124,126,60,39,0
A,8125,126,61,74,0
A,8126,126,62,130,0
A,8127,126,63,-20,0
A,8128,126,64,34,0
A,8129,126,65,-46,0
A,8130,126,66,-43,0
A,8131,126,67,38,0
A,8132,126,68,-7,0
A,8133,126,69,-8,0
A,8134,126,70,-60,0
A,8135,126,71,44,0
A,8136,126,72,-2,0
A,8137,126,73,-42,0
A,8138,126,74,-82,0
A,8139,126,75,44,0
A,8140,126,76,-44,0
A,8141,126,77,-9,0
A,8142,126,78,-98,0
A,8143,126,79,28,0
A,8144,126,80,-21,0
A,8145,126,81,4,0
A,8146,126,82,-14,0
A,8147,126,83,2,0
A,8148,126,84,-20,0
A,8149,126,85,14,0
A,8150,126,86,-4,0
A,8151,126,87,-3,0
A,8152,126,88,17,0
A,8153,126,89,52,0
A,8154,126,90,35,0
A,8155,126,91,32,0
A,8156,126,92,14,0
A,8157,126,93,52,0
A,8158,126,94,50,0
A,8159,126,95,20,0
A,8160,126,96,34,0
A,8161,126,97,-71,0
A,8162,126,98,27,0
A,8163,126,99,-61,0
A,8164,126,100,48,0
A,8165,126,101,-96,0
A,8166,126,102,-36,0
A,8167,126,103,-10,0
A,8168,126,104,68,0
A,8169,126,105,-32,0
A,8170,126,106,45,0
A,8171,126,107,-12,0
A,8172,126,108,62,0
A,8173,126,109,-41,0
A,8174,126,110,-9,0
A,8175,126,111,19,0
A,8176,126,112,12,0
A,8177,126,113,-60,0
A,8178,126,114,-22,0
A,8179,126,115,-28,0
A,8180,126,116,18,0
A,8181,126,117,-45,0
A,8182,126,118,-28,0
A,8183,126,119,-2,0
A,8184,126,120,53,0
A,8185,126,121,-40,0
A,8186,126,122,28,0
A,8187,126,123,-11,0
A,8188,126,124,54,0
A,8189,126,125,-52,0
A,8190,126,126,-27,0
A,8191,126,127,32,0
A,8192,128,0,13,0
A,8193,128,1,35,0
A,8194,128,2,43,0
A,8195,128,3,37,0
A,8196,128,4,50,0
A,8197,128,5,33,0
A,8198,128,6,51,0
A,8199,128,7,39,0
A,8200,128,8,19,0
A,8201,128,9,-7,0
A,8202,128,10,11,0
A,8203,128,11,9,0
A,8204,128,12,30,0
A,8205,128,13,-2,0
A,8206,128,14,5,0
A,8207,128,15,18,0
A,8208,128,16,-25,0
A,8209,128,17,70,0
A,8210,128,18,18,0
A,8211,128,19,29,0
A,8212,128,20,-10,0
A,8213,128,21,53,0
A,8214,128,22,44,0
A,8215,128,23,-5,0
A,8216,128,24,21,0
A,8217,128,25,126,0
A,8218,128,26,80,0
A,8219,128,27,67,0
A,8220,128,28,37,0
A,8221,128,29,116,0
A,8222,128,30,116,0
A,8223,128,31,38,0
A,8224,128,32,-3,0
A,8225,128,33,-88,0
A,8226,128,34,-55,0
A,8227,128,35,-28,0
A,8228,128,36,-19,0
A,8229,128,37,-68,0
A,8230,128,38,-78,0
A,8231,128,39,-1,0
A,8232,128,40,-4,0
A,8233,128,41,-104,0
A,8234,128,42,-71,0
A,8235,128,43,-28,0
A,8236,128,44,-39,0
A,8237,128,45,-77,0
A,8238,128,46,-110,0
A,8239,128,47,-9,0
A,8240,128,48,-48,0
A,8241,128,49,-10,0
A,8242,128,50,-93,0
A,8243,128,51,34,0
A,8244,128,52,-81,0
A,8245,128,53,24,0
A,8246,128,54,-68,0
A,8247,128,55,4,0
A,8248,128,56,-34,0
A,8249,128,57,42,0
A,8250,128,58,-54,0
A,8251,128,59,57,0
A,8252,128,60,-59,0
A,8253,128,61,68,0
A,8254,128,62,-9,0
A,8255,128,63,18,0
