sample,re,im,,,,,
7657,-17098,0,,,,,
7658,-12949,0,,,,,
7659,-12547,0,,,,,
7660,-12572,0,,,,,
7661,-18261,0,,,,,
7662,-12386,0,,,,,
7663,2440,0,,,,,
7664,13390,0,,,,,
7665,19850,0,,,,,
7666,15560,0,,,,,
7667,9835,0,,,,,
7668,11610,0,,,,,
7669,14200,0,,,,,
7670,12577,0,,,,,
7671,8612,0,,,,,
7672,-378,0,,,,,
7673,-6835,0,,,,,
7674,-5097,0,,,,,
7675,-928,0,,,,,
7676,5695,0,,,,,
7677,9624,0,,,,,
7678,7164,0,,,,,
7679,7989,0,,,,,
7680,13005,0,,,,,
7681,16791,0,,,,,
7682,19123,0,,,,,
7683,14138,0,,,,,
7684,5174,0,,,,,
7685,-432,0,,,,,
7686,-4619,0,,,,,
7687,-1823,0,,,,,
7688,1980,0,,,,,
7689,-702,0,,,,,
7690,-4174,0,,,,,
7691,-3621,0,,,,,
7692,-108,0,,,,,
7693,3918,0,,,,,
7694,3261,0,,,,,
7695,-3333,0,,,,,
7696,-10162,0,,,,,
7697,-15502,0,,,,,
7698,-18145,0,,,,,
7699,-18523,0,,,,,
7700,-20078,0,,,,,
7701,-22363,0,,,,,
7702,-22756,0,,,,,
7703,-20505,0,,,,,
7704,-15613,0,,,,,
7705,-10587,0,,,,,
7706,-10713,0,,,,,
7707,-13074,0,,,,,
7708,-19762,0,,,,,
7709,-12751,0,,,,,
7710,2056,0,,,,,
7711,16378,0,,,,,
7712,21824,0,,,,,
7713,17263,0,,,,,
7714,10880,0,,,,,
7715,13815,0,,,,,
7716,16567,0,,,,,
7717,16575,0,,,,,
7718,9847,0,,,,,
7719,-816,0,,,,,
7720,-9092,0,,,,,
7721,-7655,0,,,,,
7722,-220,0,,,,,
7723,8273,0,,,,,
7724,10935,0,,,,,
7725,8875,0,,,,,
7726,9233,0,,,,,
7727,14603,0,,,,,
7728,20490,0,,,,,
7729,22755,0,,,,,
7730,16069,0,,,,,
7731,5851,0,,,,,
7732,-2416,0,,,,,
7733,-3754,0,,,,,
7734,-823,0,,,,,
7735,1991,0,,,,,
7736,-272,0,,,,,
7737,-1710,0,,,,,
7738,-652,0,,,,,
7739,3943,0,,,,,
7740,7697,0,,,,,
7741,6082,0,,,,,
7742,238,0,,,,,
7743,-7766,0,,,,,
7744,-14565,0,,,,,
7745,-17076,0,,,,,
7746,-17967,0,,,,,
7747,-18817,0,,,,,
7748,-20123,0,,,,,
7749,-20498,0,,,,,
7750,-17391,0,,,,,
7751,-13306,0,,,,,
7752,-7603,0,,,,,
7753,-6688,0,,,,,
7754,-8524,0,,,,,
7755,-16063,0,,,,,
7756,-15659,0,,,,,
7757,-792,0,,,,,
7758,13275,0,,,,,
7759,21696,0,,,,,
7760,20159,0,,,,,
7761,13156,0,,,,,
7762,13472,0,,,,,
7763,16673,0,,,,,
7764,16790,0,,,,,
7765,13961,0,,,,,
7766,4495,0,,,,,
7767,-5600,0,,,,,
7768,-5964,0,,,,,
7769,-1066,0,,,,,
7770,6405,0,,,,,
7771,12172,0,,,,,
7772,10564,0,,,,,
7773,9397,0,,,,,
7774,13969,0,,,,,
7775,17885,0,,,,,
7776,22231,0,,,,,
7777,20128,0,,,,,
7778,9703,0,,,,,
7779,378,0,,,,,
7780,-3464,0,,,,,
7781,-1476,0,,,,,
7782,2774,0,,,,,
7783,1865,0,,,,,
7784,-911,0,,,,,
7785,-1303,0,,,,,
7786,1418,0,,,,,
7787,4387,0,,,,,
7788,6151,0,,,,,
7789,797,0,,,,,
7790,-7880,0,,,,,
7791,-15437,0,,,,,
7792,-18410,0,,,,,
7793,-17893,0,,,,,
7794,-17309,0,,,,,
7795,-19550,0,,,,,
7796,-20970,0,,,,,
7797,-18572,0,,,,,
7798,-12487,0,,,,,
7799,-6660,0,,,,,
7800,-3208,0,,,,,
7801,-6862,0,,,,,
7802,-16782,0,,,,,
7803,-16630,0,,,,,
7804,-3137,0,,,,,
7805,11882,0,,,,,
7806,21223,0,,,,,
7807,18031,0,,,,,
7808,10684,0,,,,,
7809,10532,0,,,,,
7810,14197,0,,,,,
7811,15847,0,,,,,
7812,14496,0,,,,,
7813,5075,0,,,,,
7814,-5277,0,,,,,
7815,-6467,0,,,,,
7816,-1309,0,,,,,
7817,6772,0,,,,,
7818,10899,0,,,,,
7819,6836,0,,,,,
7820,4666,0,,,,,
7821,8272,0,,,,,
7822,13029,0,,,,,
7823,18506,0,,,,,
7824,15822,0,,,,,
7825,6908,0,,,,,
7826,-1271,0,,,,,
7827,-4196,0,,,,,
7828,-1197,0,,,,,
7829,2523,0,,,,,
7830,1332,0,,,,,
7831,-1710,0,,,,,
7832,-3502,0,,,,,
7833,-1924,0,,,,,
7834,1374,0,,,,,
7835,1782,0,,,,,
7836,-2705,0,,,,,
7837,-10642,0,,,,,
7838,-16722,0,,,,,
7839,-18813,0,,,,,
7840,-18252,0,,,,,
7841,-16793,0,,,,,
7842,-18243,0,,,,,
7843,-19635,0,,,,,
7844,-17995,0,,,,,
7845,-13093,0,,,,,
7846,-7251,0,,,,,
7847,-5708,0,,,,,
7848,-10101,0,,,,,
7849,-17059,0,,,,,
7850,-20506,0,,,,,
7851,-7949,0,,,,,
7852,6907,0,,,,,
7853,16435,0,,,,,
7854,15821,0,,,,,
7855,10985,0,,,,,
7856,9867,0,,,,,
7857,14925,0,,,,,
7858,16545,0,,,,,
7859,14570,0,,,,,
7860,6635,0,,,,,
7861,-4299,0,,,,,
7862,-8253,0,,,,,
7863,-3423,0,,,,,
7864,2438,0,,,,,
7865,5740,0,,,,,
7866,3540,0,,,,,
7867,1041,0,,,,,
7868,5432,0,,,,,
7869,12162,0,,,,,
7870,18549,0,,,,,
7871,18154,0,,,,,
7872,10150,0,,,,,
7873,1666,0,,,,,
7874,-1744,0,,,,,
7875,-472,0,,,,,
7876,1962,0,,,,,
7877,29,0,,,,,
7878,-4023,0,,,,,
7879,-6313,0,,,,,
7880,-4046,0,,,,,
7881,-16,0,,,,,
7882,1690,0,,,,,
7883,-1366,0,,,,,
7884,-8181,0,,,,,
7885,-14043,0,,,,,
7886,-14807,0,,,,,
7887,-13611,0,,,,,
7888,-13809,0,,,,,
7889,-16418,0,,,,,
7890,-18768,0,,,,,
7891,-18147,0,,,,,
7892,-13229,0,,,,,
7893,-8498,0,,,,,
7894,-5748,0,,,,,
7895,-8737,0,,,,,
7896,-13303,0,,,,,
7897,-18546,0,,,,,
7898,-11159,0,,,,,
7899,3687,0,,,,,
7900,14918,0,,,,,
7901,17271,0,,,,,
7902,13885,0,,,,,
7903,11191,0,,,,,
7904,16285,0,,,,,
7905,20290,0,,,,,
7906,18887,0,,,,,
7907,11519,0,,,,,
7908,1376,0,,,,,
7909,-5722,0,,,,,
7910,-3646,0,,,,,
7911,1442,0,,,,,
7912,5103,0,,,,,
7913,3897,0,,,,,
7914,1370,0,,,,,
7915,3119,0,,,,,
7916,11507,0,,,,,
7917,18957,0,,,,,
7918,20797,0,,,,,
7919,15217,0,,,,,
7920,6105,0,,,,,
7921,2261,0,,,,,
7922,3373,0,,,,,
7923,3802,0,,,,,
7924,754,0,,,,,
7925,-4340,0,,,,,
7926,-6189,0,,,,,
7927,-4339,0,,,,,
7928,1215,0,,,,,
7929,4289,0,,,,,
7930,2811,0,,,,,
7931,-1689,0,,,,,
7932,-6722,0,,,,,
7933,-8625,0,,,,,
7934,-8036,0,,,,,
7935,-10132,0,,,,,
7936,-13567,0,,,,,
7937,-16767,0,,,,,
7938,-16453,0,,,,,
7939,-12290,0,,,,,
7940,-7504,0,,,,,
7941,-5575,0,,,,,
7942,-6085,0,,,,,
7943,-9488,0,,,,,
7944,-13345,0,,,,,
7945,-14605,0,,,,,
7946,-4443,0,,,,,
7947,6470,0,,,,,
7948,13220,0,,,,,
7949,12703,0,,,,,
7950,10968,0,,,,,
7951,12858,0,,,,,
7952,18012,0,,,,,
7953,19032,0,,,,,
7954,15887,0,,,,,
7955,7992,0,,,,,
7956,668,0,,,,,
7957,-2451,0,,,,,
7958,-219,0,,,,,
7959,2030,0,,,,,
7960,1572,0,,,,,
7961,-385,0,,,,,
7962,851,0,,,,,
7963,6418,0,,,,,
7964,13287,0,,,,,
7965,18313,0,,,,,
7966,17806,0,,,,,
7967,13110,0,,,,,
7968,8604,0,,,,,
7969,6221,0,,,,,
7970,5713,0,,,,,
7971,3373,0,,,,,
7972,-1163,0,,,,,
7973,-4455,0,,,,,
7974,-5384,0,,,,,
7975,-3058,0,,,,,
7976,655,0,,,,,
7977,1570,0,,,,,
7978,-563,0,,,,,
7979,-3868,0,,,,,
7980,-6716,0,,,,,
7981,-6652,0,,,,,
7982,-6960,0,,,,,
7983,-9571,0,,,,,
7984,-13718,0,,,,,
7985,-16192,0,,,,,
7986,-16760,0,,,,,
7987,-13263,0,,,,,
7988,-10105,0,,,,,
7989,-9563,0,,,,,
7990,-12932,0,,,,,
7991,-15179,0,,,,,
7992,-18061,0,,,,,
7993,-8299,0,,,,,
7994,5310,0,,,,,
7995,12780,0,,,,,
7996,12356,0,,,,,
7997,10973,0,,,,,
7998,10488,0,,,,,
7999,16939,0,,,,,
8000,18501,0,,,,,
8001,14390,0,,,,,
8002,5798,0,,,,,
8003,-1131,0,,,,,
8004,-5358,0,,,,,
8005,-2176,0,,,,,
8006,634,0,,,,,
8007,369,0,,,,,
8008,-515,0,,,,,
8009,1485,0,,,,,
8010,6453,0,,,,,
8011,13667,0,,,,,
8012,17655,0,,,,,
8013,16299,0,,,,,
8014,12503,0,,,,,
8015,8175,0,,,,,
8016,6056,0,,,,,
8017,6402,0,,,,,
8018,2949,0,,,,,
8019,-2562,0,,,,,
8020,-6358,0,,,,,
8021,-6910,0,,,,,
8022,-4129,0,,,,,
8023,-1151,0,,,,,
8024,-1043,0,,,,,
8025,-2908,0,,,,,
8026,-4831,0,,,,,
8027,-5600,0,,,,,
8028,-5469,0,,,,,
8029,-6230,0,,,,,
8030,-9109,0,,,,,
8031,-13407,0,,,,,
8032,-15944,0,,,,,
8033,-15681,0,,,,,
8034,-13112,0,,,,,
8035,-12170,0,,,,,
8036,-12328,0,,,,,
8037,-13508,0,,,,,
8038,-14693,0,,,,,
8039,-14042,0,,,,,
8040,-11793,0,,,,,
8041,-2680,0,,,,,
8042,5460,0,,,,,
8043,8872,0,,,,,
8044,10120,0,,,,,
8045,12218,0,,,,,
8046,15448,0,,,,,
8047,18438,0,,,,,
8048,17058,0,,,,,
8049,12218,0,,,,,
8050,6465,0,,,,,
8051,2262,0,,,,,
8052,780,0,,,,,
8053,1365,0,,,,,
8054,1835,0,,,,,
8055,393,0,,,,,
8056,824,0,,,,,
8057,4014,0,,,,,
8058,8697,0,,,,,
8059,13680,0,,,,,
8060,16225,0,,,,,
8061,15542,0,,,,,
8062,12835,0,,,,,
8063,10118,0,,,,,
8064,8282,0,,,,,
8065,5673,0,,,,,
8066,1560,0,,,,,
8067,-3085,0,,,,,
8068,-6197,0,,,,,
8069,-6082,0,,,,,
8070,-4186,0,,,,,
8071,-2885,0,,,,,
8072,-2172,0,,,,,
8073,-2608,0,,,,,
8074,-2962,0,,,,,
8075,-2750,0,,,,,
8076,-3202,0,,,,,
8077,-3993,0,,,,,
8078,-6237,0,,,,,
8079,-10460,0,,,,,
8080,-12612,0,,,,,
8081,-13529,0,,,,,
8082,-13255,0,,,,,
8083,-12995,0,,,,,
8084,-13188,0,,,,,
8085,-13322,0,,,,,
8086,-11791,0,,,,,
8087,-12239,0,,,,,
8088,-9262,0,,,,,
8089,-607,0,,,,,
8090,6486,0,,,,,
8091,9872,0,,,,,
8092,11621,0,,,,,
8093,13771,0,,,,,
8094,16367,0,,,,,
8095,17362,0,,,,,
8096,15794,0,,,,,
8097,11507,0,,,,,
8098,7297,0,,,,,
8099,3907,0,,,,,
8100,1930,0,,,,,
8101,1696,0,,,,,
8102,1994,0,,,,,
8103,387,0,,,,,
8104,1366,0,,,,,
8105,4912,0,,,,,
8106,9165,0,,,,,
8107,12632,0,,,,,
8108,14119,0,,,,,
8109,12672,0,,,,,
8110,10687,0,,,,,
8111,8413,0,,,,,
8112,6785,0,,,,,
8113,3489,0,,,,,
8114,-824,0,,,,,
8115,-4577,0,,,,,
8116,-6758,0,,,,,
8117,-6503,0,,,,,
8118,-5132,0,,,,,
8119,-4638,0,,,,,
8120,-3522,0,,,,,
8121,-3412,0,,,,,
8122,-3221,0,,,,,
8123,-2383,0,,,,,
8124,-3070,0,,,,,
8125,-5733,0,,,,,
8126,-9080,0,,,,,
8127,-12782,0,,,,,
8128,-14453,0,,,,,
8129,-14670,0,,,,,
8130,-14368,0,,,,,
8131,-14396,0,,,,,
8132,-13641,0,,,,,
8133,-12742,0,,,,,
8134,-10645,0,,,,,
8135,-10368,0,,,,,
8136,-7439,0,,,,,
8137,-686,0,,,,,
8138,4305,0,,,,,
8139,6049,0,,,,,
8140,8100,0,,,,,
8141,10180,0,,,,,
8142,12515,0,,,,,
8143,14658,0,,,,,
8144,13948,0,,,,,
8145,10931,0,,,,,
8146,8163,0,,,,,
8147,5902,0,,,,,
8148,4527,0,,,,,
8149,3797,0,,,,,
8150,2324,0,,,,,
8151,660,0,,,,,
8152,1268,0,,,,,
8153,3720,0,,,,,
8154,6863,0,,,,,
8155,9354,0,,,,,
8156,10289,0,,,,,
8157,9861,0,,,,,
8158,8894,0,,,,,
8159,7827,0,,,,,
8160,6430,0,,,,,
8161,3141,0,,,,,
8162,-633,0,,,,,
8163,-4398,0,,,,,
8164,-7077,0,,,,,
8165,-7124,0,,,,,
8166,-6351,0,,,,,
8167,-6436,0,,,,,
8168,-5855,0,,,,,
8169,-5351,0,,,,,
8170,-4046,0,,,,,
8171,-2501,0,,,,,
8172,-2579,0,,,,,
8173,-4890,0,,,,,
8174,-7602,0,,,,,
8175,-9791,0,,,,,
8176,-11713,0,,,,,
8177,-12535,0,,,,,
8178,-12441,0,,,,,
8179,-12970,0,,,,,
8180,-13424,0,,,,,
8181,-12442,0,,,,,
8182,-11414,0,,,,,
8183,-12089,0,,,,,
8184,-10116,0,,,,,
8185,-4614,0,,,,,
8186,24,0,,,,,
8187,2751,0,,,,,
8188,6144,0,,,,,
8189,10120,0,,,,,
8190,13095,0,,,,,
8191,15487,0,,,,,
8192,15599,0,,,,,
8193,13114,0,,,,,
8194,10496,0,,,,,
8195,7781,0,,,,,
8196,4901,0,,,,,
8197,2423,0,,,,,
8198,906,0,,,,,
8199,-1387,0,,,,,
8200,-1168,0,,,,,
8201,1394,0,,,,,
8202,4527,0,,,,,
8203,6238,0,,,,,
8204,7545,0,,,,,
8205,7718,0,,,,,
8206,8284,0,,,,,
8207,7979,0,,,,,
8208,6551,0,,,,,
8209,3562,0,,,,,
8210,206,0,,,,,
8211,-3738,0,,,,,
8212,-6184,0,,,,,
8213,-6915,0,,,,,
8214,-6173,0,,,,,
8215,-6100,0,,,,,
8216,-5641,0,,,,,
8217,-5059,0,,,,,
8218,-4074,0,,,,,
8219,-3291,0,,,,,
8220,-3063,0,,,,,
8221,-4565,0,,,,,
8222,-6674,0,,,,,
8223,-7727,0,,,,,
8224,-7848,0,,,,,
8225,-7220,0,,,,,
8226,-6971,0,,,,,
8227,-7556,0,,,,,
8228,-8066,0,,,,,
8229,-9095,0,,,,,
8230,-8661,0,,,,,
8231,-7775,0,,,,,
8232,-9697,0,,,,,
8233,-6982,0,,,,,
8234,-3317,0,,,,,
8235,708,0,,,,,
8236,3877,0,,,,,
8237,7450,0,,,,,
8238,10136,0,,,,,
8239,12769,0,,,,,
8240,13871,0,,,,,
8241,13647,0,,,,,
8242,11786,0,,,,,
8243,9518,0,,,,,
8244,6437,0,,,,,
8245,3534,0,,,,,
8246,978,0,,,,,
8247,105,0,,,,,
8248,-365,0,,,,,
8249,-89,0,,,,,
8250,1458,0,,,,,
8251,2780,0,,,,,
8252,4096,0,,,,,
8253,6727,0,,,,,
8254,8024,0,,,,,
8255,7565,0,,,,,
